tiempo,tension
0.000000514000,4.56000
0.000000516000,4.60000
0.000000518000,4.64000
0.000000520000,4.60000
0.000000522000,4.68000
0.000000524000,4.68000
0.000000526000,4.68000
0.000000528000,4.72000
0.000000530000,4.76000
0.000000532000,4.76000
0.000000534000,4.80000
0.000000536000,4.80000
0.000000538000,4.84000
0.000000540000,4.84000
0.000000542000,4.88000
0.000000544000,4.88000
0.000000546000,4.92000
0.000000548000,4.92000
0.000000550000,4.96000
0.000000552000,4.96000
0.000000554000,4.96000
0.000000556000,4.96000
0.000000558000,5.00000
0.000000560000,5.00000
0.000000562000,5.04000
0.000000564000,5.04000
0.000000566000,5.04000
0.000000568000,5.04000
0.000000570000,5.08000
0.000000572000,5.08000
0.000000574000,5.08000
0.000000576000,5.08000
0.000000578000,5.12000
0.000000580000,5.12000
0.000000582000,5.12000
0.000000584000,5.12000
0.000000586000,5.16000
0.000000588000,5.16000
0.000000590000,5.20000
0.000000592000,5.16000
0.000000594000,5.20000
0.000000596000,5.16000
0.000000598000,5.20000
0.000000600000,5.20000
0.000000602000,5.24000
0.000000604000,5.20000
0.000000606000,5.24000
0.000000608000,5.20000
0.000000610000,5.24000
0.000000612000,5.24000
0.000000614000,5.24000
0.000000616000,5.24000
0.000000618000,5.28000
0.000000620000,5.24000
0.000000622000,5.28000
0.000000624000,5.24000
0.000000626000,5.28000
0.000000628000,5.28000
0.000000630000,5.28000
0.000000632000,5.28000
0.000000634000,5.32000
0.000000636000,5.28000
0.000000638000,5.32000
0.000000640000,5.28000
0.000000642000,5.32000
0.000000644000,5.28000
0.000000646000,5.28000
0.000000648000,5.28000
0.000000650000,5.32000
0.000000652000,5.28000
0.000000654000,5.32000
0.000000656000,5.32000
0.000000658000,5.32000
0.000000660000,5.32000
0.000000662000,5.36000
0.000000664000,5.32000
0.000000666000,5.36000
0.000000668000,5.32000
0.000000670000,5.36000
0.000000672000,5.32000
0.000000674000,5.36000
0.000000676000,5.36000
0.000000678000,5.36000
0.000000680000,5.32000
0.000000682000,5.36000
0.000000684000,5.36000
0.000000686000,5.36000
0.000000688000,5.36000
0.000000690000,5.36000
0.000000692000,5.36000
0.000000694000,5.36000
0.000000696000,5.36000
0.000000698000,5.36000
0.000000700000,5.36000
0.000000702000,5.36000
0.000000704000,5.36000
0.000000706000,5.40000
0.000000708000,5.36000
0.000000710000,5.40000
0.000000712000,5.36000
0.000000714000,5.40000
0.000000716000,5.36000
0.000000718000,5.40000
0.000000720000,5.36000
0.000000722000,5.40000
0.000000724000,5.40000
0.000000726000,5.40000
0.000000728000,5.36000
0.000000730000,5.40000
0.000000732000,5.36000
0.000000734000,5.40000
0.000000736000,5.36000
0.000000738000,5.40000
0.000000740000,5.36000
0.000000742000,5.40000
0.000000744000,5.36000
0.000000746000,5.40000
0.000000748000,5.36000
0.000000750000,5.40000
0.000000752000,5.36000
0.000000754000,5.40000
0.000000756000,5.40000
0.000000758000,5.40000
0.000000760000,5.36000
0.000000762000,5.40000
0.000000764000,5.40000
0.000000766000,5.40000
0.000000768000,5.40000
0.000000770000,5.44000
0.000000772000,5.40000
0.000000774000,5.40000
0.000000776000,5.36000
0.000000778000,5.40000
0.000000780000,5.40000
0.000000782000,5.40000
0.000000784000,5.36000
0.000000786000,5.40000
0.000000788000,5.40000
0.000000790000,5.40000
0.000000792000,5.36000
0.000000794000,5.40000
0.000000796000,5.40000
0.000000798000,5.40000
0.000000800000,5.40000
0.000000802000,5.40000
0.000000804000,5.40000
0.000000806000,5.40000
0.000000808000,5.36000
0.000000810000,5.44000
0.000000812000,5.40000
0.000000814000,5.40000
0.000000816000,5.40000
0.000000818000,5.40000
0.000000820000,5.40000
0.000000822000,5.40000
0.000000824000,5.40000
0.000000826000,5.40000
0.000000828000,5.40000
0.000000830000,5.40000
0.000000832000,5.40000
0.000000834000,5.40000
0.000000836000,5.40000
0.000000838000,5.44000
0.000000840000,5.36000
0.000000842000,5.40000
0.000000844000,5.40000
0.000000846000,5.40000
0.000000848000,5.40000
0.000000850000,5.40000
0.000000852000,5.36000
0.000000854000,5.40000
0.000000856000,5.36000
0.000000858000,5.40000
0.000000860000,5.40000
0.000000862000,5.40000
0.000000864000,5.40000
0.000000866000,5.40000
0.000000868000,5.40000
0.000000870000,5.40000
0.000000872000,5.36000
0.000000874000,5.40000
0.000000876000,5.40000
0.000000878000,5.40000
0.000000880000,5.36000
0.000000882000,5.40000
0.000000884000,5.40000
0.000000886000,5.40000
0.000000888000,5.36000
0.000000890000,5.40000
0.000000892000,5.40000
0.000000894000,5.40000
0.000000896000,5.36000
0.000000898000,5.40000
0.000000900000,5.40000
0.000000902000,5.40000
0.000000904000,5.36000
0.000000906000,5.40000
0.000000908000,5.40000
0.000000910000,5.40000
0.000000912000,5.40000
0.000000914000,5.40000
0.000000916000,5.40000
0.000000918000,5.40000
0.000000920000,5.36000
0.000000922000,5.40000
0.000000924000,5.36000
0.000000926000,5.40000
0.000000928000,5.36000
0.000000930000,5.40000
0.000000932000,5.40000
0.000000934000,5.40000
0.000000936000,5.40000
0.000000938000,5.40000
0.000000940000,5.40000
0.000000942000,5.40000
0.000000944000,5.40000
0.000000946000,5.40000
0.000000948000,5.36000
0.000000950000,5.40000
0.000000952000,5.36000
0.000000954000,5.40000
0.000000956000,5.40000
0.000000958000,5.40000
0.000000960000,5.36000
0.000000962000,5.40000
0.000000964000,5.40000
0.000000966000,5.40000
0.000000968000,5.36000
0.000000970000,5.40000
0.000000972000,5.40000
0.000000974000,5.40000
0.000000976000,5.36000
0.000000978000,5.44000
0.000000980000,5.36000
0.000000982000,5.40000
0.000000984000,5.40000
0.000000986000,5.40000
0.000000988000,5.36000
0.000000990000,5.40000
0.000000992000,5.36000
0.000000994000,5.40000
0.000000996000,5.36000
0.000000998000,5.40000
0.000001000000,5.36000
0.000001002000,5.40000
0.000001004000,5.40000
0.000001006000,5.40000
0.000001008000,5.36000
0.000001010000,5.40000
0.000001012000,5.40000
0.000001014000,5.40000
0.000001016000,5.36000
0.000001018000,5.40000
0.000001020000,5.36000
0.000001022000,5.40000
0.000001024000,5.36000
0.000001026000,5.40000
0.000001028000,5.36000
0.000001030000,5.40000
0.000001032000,5.36000
0.000001034000,5.40000
0.000001036000,5.40000
0.000001038000,5.40000
0.000001040000,5.36000
0.000001042000,5.40000
0.000001044000,5.40000
0.000001046000,5.40000
0.000001048000,5.36000
0.000001050000,5.40000
0.000001052000,5.36000
0.000001054000,5.40000
0.000001056000,5.36000
0.000001058000,5.40000
0.000001060000,5.40000
0.000001062000,5.40000
0.000001064000,5.36000
0.000001066000,5.40000
0.000001068000,5.40000
0.000001070000,5.40000
0.000001072000,5.36000
0.000001074000,5.40000
0.000001076000,5.40000
0.000001078000,5.40000
0.000001080000,5.36000
0.000001082000,5.40000
0.000001084000,5.36000
0.000001086000,5.40000
0.000001088000,5.36000
0.000001090000,5.40000
0.000001092000,5.36000
0.000001094000,5.40000
0.000001096000,5.36000
0.000001098000,5.40000
0.000001100000,5.36000
0.000001102000,5.40000
0.000001104000,5.36000
0.000001106000,5.40000
0.000001108000,5.40000
0.000001110000,5.40000
0.000001112000,5.36000
0.000001114000,5.40000
0.000001116000,5.36000
0.000001118000,5.40000
0.000001120000,5.36000
0.000001122000,5.40000
0.000001124000,5.40000
0.000001126000,5.40000
0.000001128000,5.36000
0.000001130000,5.40000
0.000001132000,5.36000
0.000001134000,5.40000
0.000001136000,5.36000
0.000001138000,5.40000
0.000001140000,5.36000
0.000001142000,5.40000
0.000001144000,5.36000
0.000001146000,5.36000
0.000001148000,5.36000
0.000001150000,5.40000
0.000001152000,5.36000
0.000001154000,5.40000
0.000001156000,5.36000
0.000001158000,5.40000
0.000001160000,5.36000
0.000001162000,5.40000
0.000001164000,5.36000
0.000001166000,5.40000
0.000001168000,5.36000
0.000001170000,5.40000
0.000001172000,5.36000
0.000001174000,5.40000
0.000001176000,5.36000
0.000001178000,5.40000
0.000001180000,5.36000
0.000001182000,5.40000
0.000001184000,5.36000
0.000001186000,5.40000
0.000001188000,5.36000
0.000001190000,5.40000
0.000001192000,5.36000
0.000001194000,5.36000
0.000001196000,5.36000
0.000001198000,5.36000
0.000001200000,5.36000
0.000001202000,5.40000
0.000001204000,5.36000
0.000001206000,5.36000
0.000001208000,5.36000
0.000001210000,5.40000
0.000001212000,5.36000
0.000001214000,5.40000
0.000001216000,5.36000
0.000001218000,5.36000
0.000001220000,5.36000
0.000001222000,5.36000
0.000001224000,5.36000
0.000001226000,5.40000
0.000001228000,5.36000
0.000001230000,5.36000
0.000001232000,5.36000
0.000001234000,5.40000
0.000001236000,5.36000
0.000001238000,5.36000
0.000001240000,5.36000
0.000001242000,5.40000
0.000001244000,5.36000
0.000001246000,5.36000
0.000001248000,5.36000
0.000001250000,5.36000
0.000001252000,5.36000
0.000001254000,5.40000
0.000001256000,5.36000
0.000001258000,5.36000
0.000001260000,5.36000
0.000001262000,5.36000
0.000001264000,5.36000
0.000001266000,5.40000
0.000001268000,5.36000
0.000001270000,5.36000
0.000001272000,5.36000
0.000001274000,5.36000
0.000001276000,5.36000
0.000001278000,5.36000
0.000001280000,5.36000
0.000001282000,5.36000
0.000001284000,5.36000
0.000001286000,5.40000
0.000001288000,5.36000
0.000001290000,5.36000
0.000001292000,5.36000
0.000001294000,5.36000
0.000001296000,5.36000
0.000001298000,5.36000
0.000001300000,5.36000
0.000001302000,5.40000
0.000001304000,5.36000
0.000001306000,5.36000
0.000001308000,5.36000
0.000001310000,5.36000
0.000001312000,5.36000
0.000001314000,5.40000
0.000001316000,5.36000
0.000001318000,5.36000
0.000001320000,5.36000
0.000001322000,5.40000
0.000001324000,5.36000
0.000001326000,5.36000
0.000001328000,5.36000
0.000001330000,5.40000
0.000001332000,5.36000
0.000001334000,5.40000
0.000001336000,5.32000
0.000001338000,5.36000
0.000001340000,5.36000
0.000001342000,5.40000
0.000001344000,5.36000
0.000001346000,5.40000
0.000001348000,5.36000
0.000001350000,5.36000
0.000001352000,5.36000
0.000001354000,5.40000
0.000001356000,5.36000
0.000001358000,5.36000
0.000001360000,5.36000
0.000001362000,5.36000
0.000001364000,5.36000
0.000001366000,5.40000
0.000001368000,5.36000
0.000001370000,5.36000
0.000001372000,5.36000
0.000001374000,5.36000
0.000001376000,5.36000
0.000001378000,5.36000
0.000001380000,5.36000
0.000001382000,5.36000
0.000001384000,5.36000
0.000001386000,5.36000
0.000001388000,5.36000
0.000001390000,5.36000
0.000001392000,5.32000
0.000001394000,5.36000
0.000001396000,5.36000
0.000001398000,5.36000
0.000001400000,5.32000
0.000001402000,5.40000
0.000001404000,5.36000
0.000001406000,5.36000
0.000001408000,5.36000
0.000001410000,5.36000
0.000001412000,5.36000
0.000001414000,5.36000
0.000001416000,5.32000
0.000001418000,5.36000
0.000001420000,5.36000
0.000001422000,5.36000
0.000001424000,5.36000
0.000001426000,5.36000
0.000001428000,5.36000
0.000001430000,5.36000
0.000001432000,5.36000
0.000001434000,5.36000
0.000001436000,5.36000
0.000001438000,5.36000
0.000001440000,5.36000
0.000001442000,5.36000
0.000001444000,5.36000
0.000001446000,5.36000
0.000001448000,5.32000
0.000001450000,5.36000
0.000001452000,5.36000
0.000001454000,5.36000
0.000001456000,5.32000
0.000001458000,5.36000
0.000001460000,5.36000
0.000001462000,5.36000
0.000001464000,5.36000
0.000001466000,5.36000
0.000001468000,5.36000
0.000001470000,5.36000
0.000001472000,5.36000
0.000001474000,5.36000
0.000001476000,5.36000
0.000001478000,5.36000
0.000001480000,5.32000
0.000001482000,5.36000
0.000001484000,5.36000
0.000001486000,5.36000
0.000001488000,5.32000
0.000001490000,5.36000
0.000001492000,5.32000
0.000001494000,5.36000
0.000001496000,5.32000
0.000001498000,5.36000
0.000001500000,5.36000
0.000001502000,5.36000
0.000001504000,5.32000
0.000001506000,5.36000
0.000001508000,5.36000
0.000001510000,5.36000
0.000001512000,5.32000
0.000001514000,5.36000
0.000001516000,5.32000
0.000001518000,5.36000
0.000001520000,5.32000
0.000001522000,5.36000
0.000001524000,5.36000
0.000001526000,5.36000
0.000001528000,5.32000
0.000001530000,5.36000
0.000001532000,5.36000
0.000001534000,5.36000
0.000001536000,5.32000
0.000001538000,5.40000
0.000001540000,5.36000
0.000001542000,5.36000
0.000001544000,5.36000
0.000001546000,5.36000
0.000001548000,5.32000
0.000001550000,5.36000
0.000001552000,5.32000
0.000001554000,5.36000
0.000001556000,5.32000
0.000001558000,5.36000
0.000001560000,5.32000
0.000001562000,5.36000
0.000001564000,5.32000
0.000001566000,5.36000
0.000001568000,5.32000
0.000001570000,5.40000
0.000001572000,5.32000
0.000001574000,5.36000
0.000001576000,5.36000
0.000001578000,5.36000
0.000001580000,5.36000
0.000001582000,5.36000
0.000001584000,5.36000
0.000001586000,5.36000
0.000001588000,5.32000
0.000001590000,5.36000
0.000001592000,5.36000
0.000001594000,5.36000
0.000001596000,5.32000
0.000001598000,5.36000
0.000001600000,5.32000
0.000001602000,5.36000
0.000001604000,5.32000
0.000001606000,5.36000
0.000001608000,5.36000
0.000001610000,5.36000
0.000001612000,5.32000
0.000001614000,5.36000
0.000001616000,5.32000
0.000001618000,5.36000
0.000001620000,5.36000
0.000001622000,5.36000
0.000001624000,5.32000
0.000001626000,5.36000
0.000001628000,5.36000
0.000001630000,5.36000
0.000001632000,5.32000
0.000001634000,5.36000
0.000001636000,5.32000
0.000001638000,5.36000
0.000001640000,5.32000
0.000001642000,5.36000
0.000001644000,5.32000
0.000001646000,5.36000
0.000001648000,5.32000
0.000001650000,5.36000
0.000001652000,5.32000
0.000001654000,5.36000
0.000001656000,5.32000
0.000001658000,5.36000
0.000001660000,5.36000
0.000001662000,5.36000
0.000001664000,5.32000
0.000001666000,5.36000
0.000001668000,5.32000
0.000001670000,5.36000
0.000001672000,5.32000
0.000001674000,5.36000
0.000001676000,5.36000
0.000001678000,5.36000
0.000001680000,5.32000
0.000001682000,5.36000
0.000001684000,5.36000
0.000001686000,5.36000
0.000001688000,5.32000
0.000001690000,5.36000
0.000001692000,5.36000
0.000001694000,5.36000
0.000001696000,5.32000
0.000001698000,5.32000
0.000001700000,5.32000
0.000001702000,5.36000
0.000001704000,5.32000
0.000001706000,5.36000
0.000001708000,5.32000
0.000001710000,5.36000
0.000001712000,5.32000
0.000001714000,5.36000
0.000001716000,5.32000
0.000001718000,5.36000
0.000001720000,5.32000
0.000001722000,5.32000
0.000001724000,5.32000
0.000001726000,5.36000
0.000001728000,5.32000
0.000001730000,5.32000
0.000001732000,5.32000
0.000001734000,5.36000
0.000001736000,5.32000
0.000001738000,5.36000
0.000001740000,5.32000
0.000001742000,5.36000
0.000001744000,5.32000
0.000001746000,5.36000
0.000001748000,5.32000
0.000001750000,5.36000
0.000001752000,5.32000
0.000001754000,5.36000
0.000001756000,5.32000
0.000001758000,5.36000
0.000001760000,5.32000
0.000001762000,5.32000
0.000001764000,5.32000
0.000001766000,5.32000
0.000001768000,5.32000
0.000001770000,5.36000
0.000001772000,5.36000
0.000001774000,5.36000
0.000001776000,5.32000
0.000001778000,5.36000
0.000001780000,5.32000
0.000001782000,5.36000
0.000001784000,5.32000
0.000001786000,5.36000
0.000001788000,5.32000
0.000001790000,5.36000
0.000001792000,5.32000
0.000001794000,5.36000
0.000001796000,5.32000
0.000001798000,5.36000
0.000001800000,5.32000
0.000001802000,5.36000
0.000001804000,5.32000
0.000001806000,5.32000
0.000001808000,5.32000
0.000001810000,5.36000
0.000001812000,5.32000
0.000001814000,5.32000
0.000001816000,5.32000
0.000001818000,5.36000
0.000001820000,5.32000
0.000001822000,5.36000
0.000001824000,5.32000
0.000001826000,5.36000
0.000001828000,5.32000
0.000001830000,5.36000
0.000001832000,5.32000
0.000001834000,5.36000
0.000001836000,5.32000
0.000001838000,5.36000
0.000001840000,5.32000
0.000001842000,5.36000
0.000001844000,5.32000
0.000001846000,5.36000
0.000001848000,5.32000
0.000001850000,5.36000
0.000001852000,5.32000
0.000001854000,5.32000
0.000001856000,5.32000
0.000001858000,5.36000
0.000001860000,5.32000
0.000001862000,5.36000
0.000001864000,5.32000
0.000001866000,5.36000
0.000001868000,5.32000
0.000001870000,5.36000
0.000001872000,5.32000
0.000001874000,5.36000
0.000001876000,5.32000
0.000001878000,5.36000
0.000001880000,5.32000
0.000001882000,5.36000
0.000001884000,5.32000
0.000001886000,5.36000
0.000001888000,5.32000
0.000001890000,5.32000
0.000001892000,5.32000
0.000001894000,5.36000
0.000001896000,5.32000
0.000001898000,5.36000
0.000001900000,5.32000
0.000001902000,5.32000
0.000001904000,5.32000
0.000001906000,5.36000
0.000001908000,5.32000
0.000001910000,5.32000
0.000001912000,5.32000
0.000001914000,5.36000
0.000001916000,5.32000
0.000001918000,5.36000
0.000001920000,5.32000
0.000001922000,5.32000
0.000001924000,5.32000
0.000001926000,5.36000
0.000001928000,5.28000
0.000001930000,5.32000
0.000001932000,5.32000
0.000001934000,5.36000
0.000001936000,5.32000
0.000001938000,5.32000
0.000001940000,5.28000
0.000001942000,5.32000
0.000001944000,5.32000
0.000001946000,5.36000
0.000001948000,5.32000
0.000001950000,5.36000
0.000001952000,5.32000
0.000001954000,5.32000
0.000001956000,5.32000
0.000001958000,5.36000
0.000001960000,5.32000
0.000001962000,5.32000
0.000001964000,5.32000
0.000001966000,5.36000
0.000001968000,5.32000
0.000001970000,5.36000
0.000001972000,5.32000
0.000001974000,5.32000
0.000001976000,5.32000
0.000001978000,5.36000
0.000001980000,5.32000
0.000001982000,5.36000
0.000001984000,5.32000
0.000001986000,5.36000
0.000001988000,5.32000
0.000001990000,5.36000
0.000001992000,5.32000
0.000001994000,5.36000
0.000001996000,5.32000
0.000001998000,5.32000
0.000002000000,5.32000
0.000002002000,5.32000
0.000002004000,5.32000
0.000002006000,5.36000
0.000002008000,5.28000
0.000002010000,5.32000
0.000002012000,5.32000
0.000002014000,5.32000
0.000002016000,5.32000
0.000002018000,5.32000
0.000002020000,5.28000
0.000002022000,5.36000
0.000002024000,5.32000
0.000002026000,5.32000
0.000002028000,5.32000
0.000002030000,5.32000
0.000002032000,5.32000
0.000002034000,5.32000
0.000002036000,5.32000
0.000002038000,5.36000
0.000002040000,5.32000
0.000002042000,5.32000
0.000002044000,5.32000
0.000002046000,5.36000
0.000002048000,5.32000
0.000002050000,5.32000
0.000002052000,5.32000
0.000002054000,5.36000
0.000002056000,5.32000
0.000002058000,5.32000
0.000002060000,5.32000
0.000002062000,5.36000
0.000002064000,5.32000
0.000002066000,5.32000
0.000002068000,5.32000
0.000002070000,5.32000
0.000002072000,5.32000
0.000002074000,5.36000
0.000002076000,5.28000
0.000002078000,5.32000
0.000002080000,5.28000
0.000002082000,5.32000
0.000002084000,5.32000
0.000002086000,5.32000
0.000002088000,5.32000
0.000002090000,5.32000
0.000002092000,5.28000
0.000002094000,5.32000
0.000002096000,5.28000
0.000002098000,5.32000
0.000002100000,5.28000
0.000002102000,5.32000
0.000002104000,5.32000
0.000002106000,5.32000
0.000002108000,5.32000
0.000002110000,5.32000
0.000002112000,5.32000
0.000002114000,5.32000
0.000002116000,5.32000
0.000002118000,5.32000
0.000002120000,5.32000
0.000002122000,5.32000
0.000002124000,5.32000
0.000002126000,5.32000
0.000002128000,5.28000
0.000002130000,5.32000
0.000002132000,5.32000
0.000002134000,5.32000
0.000002136000,5.28000
0.000002138000,5.32000
0.000002140000,5.32000
0.000002142000,5.32000
0.000002144000,5.28000
0.000002146000,5.36000
0.000002148000,5.32000
0.000002150000,5.32000
0.000002152000,5.28000
0.000002154000,5.32000
0.000002156000,5.32000
0.000002158000,5.32000
0.000002160000,5.28000
0.000002162000,5.36000
0.000002164000,5.32000
0.000002166000,5.32000
0.000002168000,5.28000
0.000002170000,5.32000
0.000002172000,5.32000
0.000002174000,5.36000
0.000002176000,5.28000
0.000002178000,5.32000
0.000002180000,5.32000
0.000002182000,5.32000
0.000002184000,5.28000
0.000002186000,5.32000
0.000002188000,5.32000
0.000002190000,5.36000
0.000002192000,5.28000
0.000002194000,5.32000
0.000002196000,5.32000
0.000002198000,5.32000
0.000002200000,5.28000
0.000002202000,5.32000
0.000002204000,5.32000
0.000002206000,5.32000
0.000002208000,5.32000
0.000002210000,5.32000
0.000002212000,5.32000
0.000002214000,5.32000
0.000002216000,5.32000
0.000002218000,5.32000
0.000002220000,5.32000
0.000002222000,5.32000
0.000002224000,5.32000
0.000002226000,5.32000
0.000002228000,5.32000
0.000002230000,5.32000
0.000002232000,5.32000
0.000002234000,5.32000
0.000002236000,5.32000
0.000002238000,5.32000
0.000002240000,5.32000
0.000002242000,5.32000
0.000002244000,5.28000
0.000002246000,5.32000
0.000002248000,5.28000
0.000002250000,5.32000
0.000002252000,5.28000
0.000002254000,5.32000
0.000002256000,5.32000
0.000002258000,5.36000
0.000002260000,5.32000
0.000002262000,5.32000
0.000002264000,5.28000
0.000002266000,5.32000
0.000002268000,5.32000
0.000002270000,5.32000
0.000002272000,5.32000
0.000002274000,5.32000
0.000002276000,5.32000
0.000002278000,5.32000
0.000002280000,5.32000
0.000002282000,5.32000
0.000002284000,5.32000
0.000002286000,5.32000
0.000002288000,5.28000
0.000002290000,5.32000
0.000002292000,5.32000
0.000002294000,5.32000
0.000002296000,5.28000
0.000002298000,5.32000
0.000002300000,5.32000
0.000002302000,5.32000
0.000002304000,5.32000
0.000002306000,5.32000
0.000002308000,5.28000
0.000002310000,5.32000
0.000002312000,5.28000
0.000002314000,5.32000
0.000002316000,5.32000
0.000002318000,5.32000
0.000002320000,5.28000
0.000002322000,5.32000
0.000002324000,5.32000
0.000002326000,5.32000
0.000002328000,5.32000
